time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1201743,0.06,-0.08,0.05,0.04,-0.06,0.51,-6.51,-4.45,-17.59,23.16,101525.02,-17.20,0.00,0.00,0.000000,0.000000,0,
1201941,-0.06,-0.05,-0.06,0.04,-0.06,0.51,-6.51,-4.45,-17.60,23.16,101529.01,-17.47,0.00,0.00,0.000000,0.000000,0,
1202140,-0.03,-0.00,-0.00,0.04,-0.06,0.51,-6.52,-4.44,-17.60,23.16,101530.84,-17.42,0.00,0.00,0.000000,0.000000,0,
1202340,-0.14,-0.03,-0.17,0.04,-0.06,0.51,-6.53,-4.45,-17.61,23.16,101530.73,-17.46,0.00,0.00,0.000000,0.000000,0,
1202541,0.03,0.03,-0.14,0.04,-0.06,0.51,-6.52,-4.42,-17.62,23.15,101530.59,-17.52,0.00,0.00,0.000000,0.000000,0,
1202743,-0.23,-0.14,0.08,0.04,-0.06,0.51,-6.55,-4.42,-17.62,23.16,101530.05,-17.42,0.00,0.00,0.000000,0.000000,0,
1202946,17.85,12.00,-61.86,0.06,-0.01,0.56,-6.13,-4.38,-19.86,23.15,101530.90,-17.29,0.00,0.00,0.000000,0.000000,0,
1203151,67.94,-7.22,-30.87,-0.00,-0.06,0.41,-2.47,-2.64,-19.35,23.16,101528.07,-17.22,0.00,0.00,0.000000,0.000000,0,
1203356,23.69,15.56,18.26,0.03,-0.06,0.52,-0.19,-1.11,-17.21,23.16,101532.95,-17.55,0.00,0.00,0.000000,0.000000,0,
1203563,0.12,0.24,-0.17,0.02,-0.00,0.51,-0.50,-1.21,-17.15,23.15,101526.52,-17.27,0.00,0.00,0.000000,0.000000,0,
1203770,0.04,2.89,1.63,0.01,0.02,0.52,-0.51,-1.16,-16.47,23.15,101529.68,-17.22,0.00,0.00,0.000000,0.000000,0,
1203978,0.44,0.19,-15.11,0.00,-0.02,0.51,-0.44,-1.43,-17.61,23.15,101528.80,-17.20,0.00,0.00,0.000000,0.000000,0,
